user_id,model,choice_model,iteration,country,user_count,jsd,bin_jsd,us_proportion,local_proportion,interaction_us_proportion,interaction_local_proportion,interaction_jsd,interaction_bin_jsd,jsd_summarized,interaction_jsd_summarized
432,BPR,consume_all,1,PL,1,0.5851306875682764,0.1098323100743103,0.5,0.0,0.38095238095238093,0.0,0.0,0.0,0.284671211584327,0.0
395,BPR,consume_all,1,BR,1,0.44941753460443107,0.186351431495787,0.7,0.0,0.5148514851485149,0.07920792079207921,0.0,0.0,0.1216096495386455,0.0
2,BPR,consume_all,1,UK,1,0.8410431672540701,0.22781387210026435,0.6,0.0,1.0,0.0,0.0,0.0,0.48532160222612564,0.0
30,BPR,consume_all,1,US,1,0.5579230452841438,0.0,0.4,0.4,0.875,0.875,0.0,0.0,0.4368918683394205,0.0
494,BPR,consume_all,1,BR,1,0.7192131018521788,0.45192238851343347,0.5,0.0,0.23076923076923078,0.0,0.0,0.0,0.33702862361391006,0.0
372,BPR,consume_all,1,DK,1,0.759630538963606,0.48626412335275976,0.8,0.0,1.0,0.0,0.0,0.0,0.3612908345242622,0.0
22,BPR,consume_all,1,PL,1,0.7716458075506889,0.31499631013437857,0.3,0.0,0.2631578947368421,0.0,0.0,0.0,0.1439473501802242,0.0
459,BPR,consume_all,1,US,1,0.622642778806904,0.17408372939284789,0.7,0.0,0.16666666666666666,0.0,0.0,0.0,0.0191132317365089,0.0
61,BPR,consume_all,1,US,1,0.48626412335275987,0.1699381535510805,0.5,0.0,0.625,0.0,0.0,0.0,0.3713830650016636,0.0
156,BPR,consume_all,1,NL,1,0.9116692758817283,0.14861909764463632,0.2,0.2,0.043478260869565216,0.043478260869565216,0.0,0.0,0.6291387780159147,0.0
650,BPR,consume_all,1,CL,1,0.8971319263465573,0.1285642931386518,0.5,0.2,1.0,0.0,0.0,0.0,0.010203626850792506,0.0
124,BPR,consume_all,1,BR,1,0.6175828892282798,0.33987957551203646,0.5,0.0,0.2727272727272727,0.0,0.0,0.0,0.5304401716217388,0.0
40,BPR,consume_all,1,US,1,0.654133139663933,0.41119747140927304,0.3,0.3,0.6153846153846154,0.6153846153846154,0.0,0.0,0.3717375590752745,0.0
114,BPR,consume_all,1,US,1,0.8313026167790201,0.4588526289278582,0.1,0.0,0.2,0.0,0.0,0.0,0.7422933072486663,0.0
263,BPR,consume_all,1,AR,1,0.5918009116660989,0.3831358798599423,0.6,0.6,0.5,0.5,0.0,0.0,0.0,0.0
538,BPR,consume_all,1,RU,1,0.5088490929737413,0.483941582875792,0.6,0.3,0.6538461538461539,0.15384615384615385,0.0,0.0,0.08343349273464912,0.0
39,BPR,consume_all,1,FI,1,0.48626412335275976,0.608692451529921,0.3,0.0,0.5,0.0,0.0,0.0,0.48626412335275976,0.0
211,BPR,consume_all,1,CA,1,0.7061826834154632,0.23690432384229598,0.7,0.0,0.7333333333333333,0.0,0.0,0.0,0.5247084007568942,0.0
207,BPR,consume_all,1,BR,1,0.5453227335493784,0.5804574479334101,0.8,0.0,0.05263157894736842,0.0,0.0,0.0,0.30859984876325997,0.0
336,BPR,consume_all,1,PL,1,0.7043311918591347,0.11901510406690084,0.3,0.0,0.1897810218978102,0.1386861313868613,0.0,0.0,0.48790191617124057,0.0
232,BPR,consume_all,1,US,1,0.6419335993771538,0.16519336706547597,0.5,0.0,0.7916666666666666,0.0,0.0,0.0,0.15381864735865616,0.0
3,BPR,consume_all,1,US,1,0.4190601011496532,0.006813655857182397,0.6,0.6,0.8095238095238095,0.8095238095238095,0.0,0.0,0.27070789415679997,0.0
142,BPR,consume_all,1,TH,1,0.5114027506086221,0.16599438727044505,0.7,0.0,0.5573770491803278,0.0,0.0,0.0,0.00252213708320028,0.0
517,BPR,consume_all,1,SE,1,0.6203974785860481,0.3713830650016637,0.4,0.0,0.75,0.0,0.0,0.0,0.3250328944183558,0.0
100,BPR,consume_all,1,DK,1,0.7427922693434792,1.0,0.6,0.6,1.0,1.0,0.0,0.0,0.6938629577896104,0.0
133,BPR,consume_all,1,NO,1,0.3965396550956683,0.3133030139825764,0.5,0.1,0.1875,0.6875,0.0,0.0,0.10477114765665876,0.0
373,BPR,consume_all,1,BR,1,0.44046864412367914,0.5375059180940773,0.5,0.0,0.3076923076923077,0.0,0.0,0.0,0.33304778558585874,0.0
346,BPR,consume_all,1,BR,1,0.5412108544900571,0.050889285117460346,0.6,0.0,0.75,0.0,0.0,0.0,0.23566138944532647,0.0
112,BPR,consume_all,1,UK,1,0.8138069409715242,0.38495342001639843,0.3,0.0,0.8,0.06666666666666667,0.0,0.0,0.48626412335275976,0.0
566,BPR,consume_all,1,UK,1,0.48089865627206935,0.8707908228691708,0.6,0.0,0.0,0.0,0.0,0.0,0.32131617388518624,0.0
368,BPR,consume_all,1,EE,1,0.3606438047209322,0.32868152693085756,0.6,0.0,0.2,0.2,0.0,0.0,0.046296219259659974,0.0
414,BPR,consume_all,1,PL,1,0.4979267749027685,0.23732012053451304,0.5,0.5,1.0,1.0,0.0,0.0,0.22089576884901735,0.0
525,BPR,consume_all,1,FI,1,0.3819879470647267,0.32868152693085756,0.3,0.0,0.4,0.4,0.0,0.0,0.0,0.0
105,BPR,consume_all,1,BR,1,0.4849342594507698,0.32868152693085756,0.6,0.0,0.2,0.0,0.0,0.0,0.21427407690251865,0.0
562,BPR,consume_all,1,FR,1,0.7862737429356357,0.18668571064673692,0.4,0.0,0.4,0.0,0.0,0.0,0.48626412335275976,0.0
482,BPR,consume_all,1,PL,1,0.44108245022745807,0.3021672226386541,0.7,0.0,0.6,0.0,0.0,0.0,0.170239790441503,0.0
344,BPR,consume_all,1,LT,1,0.5157138947381559,0.3139301706399529,0.4,0.0,1.0,0.0,0.0,0.0,0.14069495758494738,0.0
592,BPR,consume_all,1,PL,1,0.4391723502998269,0.16379530334493142,0.4,0.4,0.0,0.0,0.0,0.0,0.06424322542565886,0.0
551,BPR,consume_all,1,SI,1,0.7870946425164889,0.27173408628070694,0.4,0.0,0.36363636363636365,0.030303030303030304,0.0,0.0,0.11991021840559937,0.0
55,BPR,consume_all,1,BR,1,0.9260109163346968,0.3021672226386541,0.4,0.0,0.6,0.0,0.0,0.0,0.6888953449159657,0.0
613,BPR,consume_all,1,US,1,0.7006914668906364,0.740806952380577,0.5,0.5,0.25,0.25,0.0,0.0,0.1763496341139461,0.0
146,BPR,consume_all,1,SE,1,0.6617425707402608,0.3831358798599423,0.3,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.17791034585993468,0.0
335,BPR,consume_all,1,PM,1,0.3597988061849866,0.6291387780159147,0.7,0.0,0.0,0.0,0.0,0.0,0.03542735203412567,0.0
343,BPR,consume_all,1,RU,1,0.5110142321992569,0.33217511161437735,0.6,0.6,0.4,0.4,0.0,0.0,0.26759690325671676,0.0
515,BPR,consume_all,1,UK,1,0.2317639944142494,0.17717224285397776,0.5,0.1,0.5,0.2222222222222222,0.0,0.0,0.23176399441424972,0.0
111,BPR,consume_all,1,DE,1,0.7200588480540909,0.5788036230243444,0.1,0.0,0.47058823529411764,0.0,0.0,0.0,0.6291387780159147,0.0
98,BPR,consume_all,1,UK,1,0.5363698825384086,0.6632078530603538,0.6,0.0,0.7647058823529411,0.0,0.0,0.0,0.4134411387001534,0.0
204,BPR,consume_all,1,SI,1,0.22781387210026435,0.14392567990792993,0.5,0.3,1.0,0.0,0.0,0.0,0.22781387210026433,0.0
386,BPR,consume_all,1,UK,1,0.6390248001470377,0.22399904746684016,0.6,0.0,0.7142857142857143,0.0,0.0,0.0,0.5689072961820905,0.0
563,BPR,consume_all,1,PL,1,0.6290208147540429,0.610407466217844,0.6,0.4,0.2222222222222222,0.0,0.0,0.0,0.18161759135930344,0.0
361,BPR,consume_all,1,US,1,0.6156054262676971,0.32868152693085756,0.5,0.1,0.0,0.0,0.0,0.0,0.4729338292800616,0.0
421,BPR,consume_all,1,BR,1,0.6783534667807822,0.4368918683394205,0.6,0.0,0.4666666666666667,0.2,0.0,0.0,0.25932392561682455,0.0
127,BPR,consume_all,1,RS,1,0.6940991292099321,0.3164577836471389,0.6,0.0,0.4067796610169492,0.03389830508474576,0.0,0.0,0.09832917878282814,0.0
301,BPR,consume_all,1,DE,1,0.7359213910272622,0.5557391870058404,0.6,0.0,0.5625,0.0625,0.0,0.0,0.3871379111685737,0.0
339,BPR,consume_all,1,US,1,0.48626412335275976,0.3713830650016637,0.5,0.0,0.5,0.0,0.0,0.0,0.3713830650016636,0.0
273,BPR,consume_all,1,BR,1,0.5386039259743441,0.40868791259500237,0.8,0.0,0.6666666666666666,0.0,0.0,0.0,0.0803883434107913,0.0
513,BPR,consume_all,1,BR,1,0.540334955224077,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.3293376714952106,0.0
143,BPR,consume_all,1,UK,1,0.7370948634604262,0.0,0.7,0.0,0.3076923076923077,0.0,0.0,0.0,0.43966931338761134,0.0
19,BPR,consume_all,1,SJ,1,0.9094007341083395,0.04343451125631022,0.3,0.0,0.0,0.07142857142857142,0.0,0.0,0.05484359706641601,0.0
295,BPR,consume_all,1,SE,1,0.5793480212571228,0.5579230452841438,0.6,0.0,0.8333333333333334,0.08333333333333333,0.0,0.0,0.1921319893024646,0.0
545,BPR,consume_all,1,RU,1,0.7096872973650397,0.3115810143243323,0.4,0.0,0.45,0.0,0.0,0.0,0.1561727916707496,0.0
251,BPR,consume_all,1,BR,1,0.9272858697671367,0.15194478602604777,0.5,0.1,0.15151515151515152,0.48484848484848486,0.0,0.0,0.7081358752399367,0.0
490,BPR,consume_all,1,EE,1,0.6158469195930361,0.12719915508000615,0.5,0.0,0.4166666666666667,0.0,0.0,0.0,0.015356658250287529,0.0
497,BPR,consume_all,1,BR,1,0.35355859052056693,0.3595100468533978,0.1,0.0,0.8666666666666667,0.0,0.0,0.0,0.33949412676239016,0.0
107,BPR,consume_all,1,DO,1,0.4635253466360789,0.4827256264066224,0.3,0.0,0.625,0.125,0.0,0.0,0.08543510262458807,0.0
514,BPR,consume_all,1,RU,1,0.8261069617276082,0.24574039630318664,0.4,0.0,0.0,0.0,0.0,0.0,0.46062084322029695,0.0
229,BPR,consume_all,1,VN,1,0.34163842563160446,0.22781387210026435,0.3,0.0,0.1,0.0,0.0,0.0,0.2304773645295599,0.0
329,BPR,consume_all,1,BR,1,0.8030129809735259,0.7810163551494856,0.8,0.0,0.0,0.0,0.0,0.0,0.5485779978117139,0.0
561,BPR,consume_all,1,DE,1,0.44112577734308783,0.26793264699501224,0.7,0.0,0.8387096774193549,0.03225806451612903,0.0,0.0,0.2600988780972824,0.0
27,BPR,consume_all,1,PL,1,0.49170432982936535,0.40676655610350276,0.6,0.0,0.625,0.125,0.0,0.0,0.27037752852596664,0.0
0,BPR,consume_all,1,NL,1,0.5920333776411596,0.44095066958985746,0.6,0.0,0.5,0.0,0.0,0.0,0.3362329737428645,0.0
401,BPR,consume_all,1,PT,1,0.5760901800652855,0.07106651715395583,0.2,0.2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.03269447328824031,0.0
137,BPR,consume_all,1,ES,1,0.5599924702652859,0.13855576304267803,0.6,0.0,0.8695652173913043,0.0,0.0,0.0,0.12856429313865209,0.0
186,BPR,consume_all,1,HR,1,0.5090262144088304,0.7810163551494856,0.7,0.0,0.4,0.0,0.0,0.0,0.22840406679185335,0.0
25,BPR,consume_all,1,NL,1,0.387521021655895,0.22781387210026435,0.6,0.0,0.0,0.0,0.0,0.0,0.2095120700038941,0.0
388,BPR,consume_all,1,PL,1,0.7903073312046413,0.1886168604849059,0.3,0.1,0.0,0.0,0.0,0.0,0.5242760683307043,0.0
425,BPR,consume_all,1,US,1,0.2957407343734766,0.15579686288142972,0.7,0.0,0.391304347826087,0.0,0.0,0.0,0.00699716988240061,0.0
214,BPR,consume_all,1,LT,1,0.5256392523888097,0.18243915808923325,0.1,0.1,0.9473684210526315,0.9473684210526315,0.0,0.0,0.050889285117460346,0.0
638,BPR,consume_all,1,HR,1,0.5579230452841438,0.25200706090136354,0.4,0.4,0.047619047619047616,0.047619047619047616,0.0,0.0,0.5579230452841438,0.0
333,BPR,consume_all,1,UK,1,0.5739872134000736,0.14087676608477492,0.2,0.0,0.7307692307692307,0.0,0.0,0.0,0.4600823796604573,0.0
348,BPR,consume_all,1,CA,1,0.5885214539230431,0.34353281163015154,0.5,0.0,0.32,0.0,0.0,0.0,0.29866002572129996,0.0
374,BPR,consume_all,1,PT,1,0.5029247210397667,0.27964508629577595,0.5,0.0,0.7916666666666666,0.0,0.0,0.0,0.1129114724225225,0.0
330,BPR,consume_all,1,PL,1,0.9248155004705747,0.4241757601885226,0.3,0.2,0.0,1.0,0.0,0.0,0.4312200247862231,0.0
621,BPR,consume_all,1,BR,1,0.4411878600485311,0.22781387210026435,0.4,0.4,0.0,0.0,0.0,0.0,0.021793265062084913,0.0
393,BPR,consume_all,1,IE,1,0.40931840191937696,0.34807482172851234,0.2,0.1,0.4444444444444444,0.1111111111111111,0.0,0.0,0.05877949761035991,0.0
257,BPR,consume_all,1,NL,1,0.7479000938525504,0.11991021840559937,0.8,0.0,0.0,0.0,0.0,0.0,0.34454187085071,0.0
320,BPR,consume_all,1,US,1,0.6125326170336814,0.17882195336201792,0.7,0.0,0.6875,0.0,0.0,0.0,0.23114372605275849,0.0
478,BPR,consume_all,1,ID,1,0.7283409795108996,0.33544689222109875,0.6,0.0,0.21052631578947367,0.42105263157894735,0.0,0.0,0.018017199843558488,0.0
46,BPR,consume_all,1,US,1,0.6955862241961944,0.3249314495926647,0.4,0.0,0.1111111111111111,0.0,0.0,0.0,0.26875364921129696,0.0
596,BPR,consume_all,1,AR,1,0.7119958056235149,0.22781387210026435,0.8,0.0,0.3333333333333333,0.0,0.0,0.0,0.3168436895250519,0.0
450,BPR,consume_all,1,UA,1,0.6217567236474005,0.22781387210026435,0.3,0.0,0.2,0.0,0.0,0.0,0.014399814870141624,0.0
647,BPR,consume_all,1,AU,1,0.6291387780159147,0.5579230452841438,0.3,0.0,0.0,0.25,0.0,0.0,0.6291387780159147,0.0
396,BPR,consume_all,1,JP,1,0.46514492639656285,0.06740779392061001,0.2,0.0,0.5625,0.0,0.0,0.0,0.04726988651214306,0.0
342,BPR,consume_all,1,RU,1,0.7465000679077886,0.32868152693085756,0.6,0.0,0.25,0.0,0.0,0.0,0.09832917878282814,0.0
284,BPR,consume_all,1,PL,1,0.48729029522652845,0.48626412335275976,0.3,0.0,0.0,0.0,0.0,0.0,0.2703775285259666,0.0
492,BPR,consume_all,1,BR,1,0.6368405931489236,0.03043539419439348,0.5,0.1,0.0,0.0,0.0,0.0,0.4272865872206532,0.0
187,BPR,consume_all,1,UK,1,0.3926953054082194,0.33852550345263616,0.8,0.0,0.8888888888888888,0.0,0.0,0.0,0.2249659264672291,0.0
588,BPR,consume_all,1,PL,1,0.8380081414144389,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.4341697872029613,0.0
281,BPR,consume_all,1,CL,1,0.6785194812974187,0.8302961801327812,0.6,0.0,0.2857142857142857,0.0,0.0,0.0,0.3155998193146738,0.0
306,BPR,consume_all,1,CZ,1,0.6035680865579165,0.22781387210026435,0.2,0.0,0.22727272727272727,0.0,0.0,0.0,0.17408372939284789,0.0
399,BPR,consume_all,1,FR,1,0.4649018890300187,0.10477114765665888,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.04726988651214306,0.0
628,BPR,consume_all,1,FR,1,0.6889627422892771,0.3507928876529234,0.5,0.5,0.5384615384615384,0.5384615384615384,0.0,0.0,0.4961921939270143,0.0
441,BPR,consume_all,1,RU,1,0.44454221953147716,0.4588526289278583,0.5,0.0,1.0,0.0,0.0,0.0,0.16706350688395077,0.0
532,BPR,consume_all,1,BR,1,0.7643784173444925,0.3831358798599423,0.5,0.0,0.5,0.0,0.0,0.0,0.2706252088709536,0.0
83,BPR,consume_all,1,NO,1,0.3289686246735153,0.5002282864997806,0.4,0.1,1.0,0.0,0.0,0.0,0.150883247345694,0.0
573,BPR,consume_all,1,RU,1,0.8852452579996676,0.29800275079176114,0.2,0.0,0.20238095238095238,0.0,0.0,0.0,0.26059679859388185,0.0
28,BPR,consume_all,1,US,1,0.7785894238076612,0.3418969420315741,0.4,0.3,0.13333333333333333,0.06666666666666667,0.0,0.0,0.5763215888713797,0.0
462,BPR,consume_all,1,DE,1,0.5812353257907754,0.2824805592624084,0.5,0.5,0.6923076923076923,0.6923076923076923,0.0,0.0,0.07766530417350594,0.0
274,BPR,consume_all,1,HU,1,0.4965476600193142,0.18668571064673692,0.2,0.0,0.45,0.0,0.0,0.0,0.02463289641180525,0.0
600,BPR,consume_all,1,AR,1,0.6483401891869986,0.3657588576385172,0.6,0.0,0.391304347826087,0.0,0.0,0.0,0.2873820087101454,0.0
108,BPR,consume_all,1,US,1,0.6928512575360755,0.3245471721726018,0.5,0.0,0.3870967741935484,0.0,0.0,0.0,0.40868791259500237,0.0
416,BPR,consume_all,1,HU,1,0.5120179296849855,0.06451277710162315,0.5,0.5,0.9404761904761905,0.9404761904761905,0.0,0.0,0.1824367075612098,0.0
196,BPR,consume_all,1,CA,1,0.5169047040912071,0.02165385822610486,0.5,0.0,0.74,0.0,0.0,0.0,0.340709115053597,0.0
7,BPR,consume_all,1,US,1,0.6392831628019178,0.48626412335275976,0.4,0.0,0.0,0.0,0.0,0.0,0.4225953608278945,0.0
365,BPR,consume_all,1,UK,1,0.5093861090986748,0.1584897764639753,0.6,0.1,0.34782608695652173,0.4782608695652174,0.0,0.0,0.4498189264524747,0.0
584,BPR,consume_all,1,FI,1,0.3739576527077268,0.44941349893744503,0.7,0.0,0.3333333333333333,0.0,0.0,0.0,0.158004150251265,0.0
33,BPR,consume_all,1,NO,1,0.5560370465800142,0.29532493999290493,0.4,0.0,0.9473684210526315,0.0,0.0,0.0,0.016708966584818543,0.0
72,BPR,consume_all,1,FR,1,0.2780079242188098,0.5390758878900888,0.8,0.0,0.3333333333333333,0.0,0.0,0.0,0.0891476782244521,0.0
614,BPR,consume_all,1,UK,1,0.36611839485448566,0.4388435749918177,0.7,0.0,0.2463768115942029,0.0,0.0,0.0,0.36611839485448566,0.0
216,BPR,consume_all,1,EG,1,0.6065746232307643,0.48626412335275976,0.5,0.1,0.0,0.0,0.0,0.0,0.04726988651214306,0.0
115,BPR,consume_all,1,US,1,0.6308422315540151,0.2008526211480578,0.4,0.1,0.08333333333333333,0.0,0.0,0.0,0.4513906798303248,0.0
282,BPR,consume_all,1,LV,1,0.7585001300844467,0.5183304704428529,0.3,0.0,0.0,0.0,0.0,0.0,0.04433766939728886,0.0
332,BPR,consume_all,1,UK,1,0.5579230452841438,0.1346116155655881,0.4,0.0,0.5,0.0,0.0,0.0,0.5579230452841438,0.0
174,BPR,consume_all,1,SE,1,1.0,0.17408372939284789,0.6,0.0,0.375,0.0625,0.0,0.0,0.6601769382980135,0.0
586,BPR,consume_all,1,HU,1,0.45507742174642385,0.17043886160536084,0.4,0.0,0.2,0.0,0.0,0.0,0.4128571049604609,0.0
460,BPR,consume_all,1,GR,1,0.3888502051761623,0.14269205057947937,0.7,0.1,0.3333333333333333,0.0,0.0,0.0,0.22654705367577258,0.0
228,BPR,consume_all,1,UK,1,0.6542970559521907,0.2812102566767144,0.6,0.0,0.5,0.0,0.0,0.0,0.3264019175692566,0.0
387,BPR,consume_all,1,PL,1,0.6441530728573819,0.03142744365532624,0.2,0.0,0.0273972602739726,0.0,0.0,0.0,0.35959308505704973,0.0
452,BPR,consume_all,1,SK,1,0.7071067811865476,0.48626412335275976,0.4,0.4,0.9253731343283582,0.9253731343283582,0.0,0.0,0.0,0.0
60,BPR,consume_all,1,MU,1,0.5937506142216714,0.6471639908648155,0.7,0.0,0.625,0.0,0.0,0.0,0.3042924632097959,0.0
602,BPR,consume_all,1,RU,1,0.49187094553702987,0.4787979467254766,0.7,0.1,0.38095238095238093,0.0,0.0,0.0,0.2581737925218739,0.0
221,BPR,consume_all,1,PL,1,0.7537289306290035,0.3021672226386541,0.4,0.0,0.7,0.0,0.0,0.0,0.7537289306290025,0.0
479,BPR,consume_all,1,LB,1,0.6331337213201165,0.5046561572000565,0.5,0.0,0.6956521739130435,0.0,0.0,0.0,0.42994049658082434,0.0
410,BPR,consume_all,1,LV,1,0.43947100016550056,0.20877271518626095,0.7,0.7,0.625,0.625,0.0,0.0,0.07732511701570216,0.0
550,BPR,consume_all,1,BR,1,0.5588536626421611,0.3873533620470655,0.4,0.0,0.36363636363636365,0.0,0.0,0.0,0.4251960500852391,0.0
422,BPR,consume_all,1,BY,1,0.6185008128528973,0.702440464210416,0.3,0.3,0.0,0.0,0.0,0.0,0.586149642667279,0.0
379,BPR,consume_all,1,BR,1,0.41952966114504114,0.3831358798599423,0.6,0.0,0.625,0.0,0.0,0.0,0.08732301491709525,0.0
48,BPR,consume_all,1,SE,1,0.27961281416383066,0.0,0.6,0.0,0.0,0.15384615384615385,0.0,0.0,0.19934208575153917,0.0
49,BPR,consume_all,1,US,1,0.5580300909713337,0.2654825128709496,0.3,0.2,0.37254901960784315,0.3333333333333333,0.0,0.0,0.2643608098085598,0.0
65,BPR,consume_all,1,BR,1,0.5645495121497829,0.32868152693085756,0.4,0.4,0.0,0.0,0.0,0.0,0.5203473235164734,0.0
603,BPR,consume_all,1,MX,1,0.4672478430344698,0.1285642931386518,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.08075293047410499,0.0
433,BPR,consume_all,1,CL,1,0.37921320663968205,0.4113330221378465,0.4,0.0,1.0,0.0,0.0,0.0,0.0775952068695618,0.0
653,BPR,consume_all,1,SE,1,0.5868504581033098,0.4113330221378465,0.4,0.0,0.23076923076923078,0.0,0.0,0.0,0.39329632306242124,0.0
472,BPR,consume_all,1,US,1,0.7864577879599035,0.5164460828524045,0.1,0.0,1.0,0.0,0.0,0.0,0.07011307900776516,0.0
